confidence,comments,style,texts,text_id,label,data,p_id,feedback,consent,style_score,confidence_score
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"Reason with yourself to 12 and change your mind concerning Suicide 1. Is it necessary for me to kill myself? 2. Is suicide the best option? 3. Are there no other better options 4. Is life not the most valuable possession that I have? 5. They say, “When there is life, there is hope”. Is it not tru...",3694451,male,BLOG,6627e1b9434a2e718ed099c2,,I agree,3,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,2: Somewhat Feminine,"My colleague said that I looked black this morning when he saw me. But the most important thing is that he said I look cute. Haha.. Thanks.. So busy at work today, almost had no time to go to the ladies..Tomorrow will be worse. Got to clear all my backlog after not being around in the office for ...",4267143,female,BLOG,6627e1b9434a2e718ed099c2,,I agree,2,2
1: Not Confident. You were unsure or found the text ambiguous,,4: Somewhat Masculine,"when i woke up, i felt like ass. i feel drained and sick and sleep deprived. i couldn't even move my neck. i still can't.i had eggs for breakfast but have yet to have the time to read the south beach book. i got home from work after 1 a.m. and woke up early to write articles. i'll probably be at ...",765488,male,BLOG,6627e1b9434a2e718ed099c2,,I agree,4,1
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,4: Somewhat Masculine,We visited the park. The statues were abstract. The subject of the statues is up to interpretation. The figures were there. We deciphered what the statues meant.,9477,Male,PASTEL,6627e1b9434a2e718ed099c2,,I agree,4,2
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,This is an attention check. Please select 'Neutral (3)' and '2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts',2,,,6627e1b9434a2e718ed099c2,,I agree,3,2
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,"Peru has a lot of cool traditions. Jenny wanted to see all of them, starting with seeing the alpacas. She watched local bands. She ate the local food. She hiked the mountains to get a better view of Peru.",4390,Female,PASTEL,6627e1b9434a2e718ed099c2,,I agree,3,2
1: Not Confident. You were unsure or found the text ambiguous,,4: Somewhat Masculine,"TRAVEL MACHU PICCHU PERU Welcome to ""Peru Incas Country"", Tour operator specially in Cusco and Peru. The company was create in 1997 by an enterprising women. Since that time we have been operating a different tours in the historic capital of the Inca Empire. Specialist in Adventure tours: Inka Tr...",9f0ba9da10504bf6cd3cd0a05722c5b2,male,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,4,1
1: Not Confident. You were unsure or found the text ambiguous,,3: Neutral,"hi friends,,,,this is akhil dimrii,,,(akhiii),,,,,i am a studnt of gradutation,,,i am doing bsc it ,,,,,i am new in pan.networld,,,hopee u alll ar with mee,,,,",7c9ee6195a02ee2685f5b06e32f8eaf2,female,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,3,1
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,5: Very Masculine,"Some industries absolutely must use mobile marketing to survive, but using it well can be difficult. There are such a variety of options available that you must educate yourself to be fully able to choose the right options. Here are some excellent tips for successful mobile marketing techniques.A...",8e5aae42da57679eccd5806bb976ddba,male,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,5,2
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,1: Very Feminine,My daughter was in a fabulous play last night about a pageant. There were many kids involved in the production. Many of the kids were getting the sets ready for each act. Plenty of singing occurred throughout the night. All of the girls had a really great time.,10872,Female,PASTEL,6627e1b9434a2e718ed099c2,,I agree,1,2
1: Not Confident. You were unsure or found the text ambiguous,,1: Very Feminine,"I took a stroll on the beach to clear my head. The receding tide reminded me my vacation was coming to an end and I was sad. On the Keys, I can view the houses that set on the beach. Reality is setting in that the trip went by really fast. Surprisingly the traffic wasn't too bad today.",4309,Female,PASTEL,6627e1b9434a2e718ed099c2,,I agree,1,1
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"Hi friends, just want to notify you that the acculturation excersise terminates by August 17th. As directed by His Lordship, the Rt. Rev'd Proff. Dapo F. Asaju. (Ph.d). The Bishop Theologian, and Rector. C.G.T.S. Igbein, Abeokuta......",d85d0a741b8ca9c1c45ce48f8bfd2b2e,female,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,5,4
1: Not Confident. You were unsure or found the text ambiguous,,5: Very Masculine,This is an attention check. Please select 'Very Masculine (5)' and '1: Not Confident. You were unsure or found the text ambiguous',3,,,6627e1b9434a2e718ed099c2,,I agree,5,1
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,5: Very Masculine,"Everyone changes weither its good or bad, everyone goes through a dramitcic change. I change and i realized i don't like change. I lost all of my good friends over a stupid fight and now we want 2 kick each others ass. I also woke up a little, grew a little, I realized tht my life itsn't tht best...",3488128,male,BLOG,6627e1b9434a2e718ed099c2,,I agree,5,3
1: Not Confident. You were unsure or found the text ambiguous,,2: Somewhat Feminine,"Where did we all go? Mentally, that is Somewhere we got lost Somehow we've forgotten Life takes over Everyday life Rememeber your childhood Remember your children What will they think of us? our values disappeared Somewhere we got lost... Copyright ©2004Voices of nature surround me friends I have...",3462659,female,BLOG,6627e1b9434a2e718ed099c2,,I agree,2,1
1: Not Confident. You were unsure or found the text ambiguous,,4: Somewhat Masculine,I was going to continue with my Maui trip but have decided to drop that due to the lack of interest that I have in repeating a trip that I spent mostly reading and lounging by the pool. In less that six days I leave for four weeks to go to Camp Stewart. An all boys camp (hell on Earth...) with li...,3520883,male,BLOG,6627e1b9434a2e718ed099c2,,I agree,4,1
1: Not Confident. You were unsure or found the text ambiguous,,3: Neutral,"When Britt Reid's daddy, LA's most favored and also well respected press authority, suddenly dies he's struck an instant friendship together with his dad's assistant Kato, who is really commendable as being the most industrious amongst their staff. He has left his former directionless life in the...",15b9800f0dba08119ce776df50c59be2,male,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,3,1
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,5: Very Masculine,"As many of you know I will be traveling to Europe this summer. I will be away from July 17th thru August 1st. I will be departing Miami International Airport at 7:00 PM aboard Swiss International Airlines, flight LX065. The aircraft is an Airbus A330-200, and when I arrive I will be aboard flight...",3837751,male,BLOG,6627e1b9434a2e718ed099c2,,I agree,5,2
1: Not Confident. You were unsure or found the text ambiguous,,4: Somewhat Masculine,"I'm sure that you surely learned that creating your own music beats is hard and not cheap. If you wish to create excellent songs, you will need to own the hottest sound producing tools or ideally a complete professional studio along with the necessary equipment to get the maximum out of each and ...",cbc609115d66c6193ed22a0347ac59a4,male,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,4,1
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,2: Somewhat Feminine,"The winter was particularly brutal that year. Especially since the town was industrial, the wind seemed even more biting. The season had come on all of a sudden, when it seemed that nature was still bountiful. The sharp ice jealously safeguarded the berries from harvest. Nonetheless, the trains ran on schedule.",19597,Female,PASTEL,6627e1b9434a2e718ed099c2,,I agree,2,2
1: Not Confident. You were unsure or found the text ambiguous,,4: Somewhat Masculine,"If you have been reading up on best skin care products for women, then you could have a good understanding of what is out there on the net. Perhaps you could have worked out that not all you have discovered will apply to you. The thing about it is that you have to think about associated topics th...",beb87fdc77466cb204571a3ee94097be,male,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,4,1
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,4: Somewhat Masculine,Monday~23/08/04~Tired Out Hey ppl. Long time no write... haha. just came back from tuition... Thank goodness i didn die. We had this new relief teacher and she is kinda scary. Hehe... Guess wat. Did i tell u pips bout e guys at tuition? Ya they said tt the actual teacher went to do breakdancing.....,4245529,female,BLOG,6627e1b9434a2e718ed099c2,,I agree,4,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,"Manual Article Submission falls under the category of Article submission which can be safely considered as one of the most happening branches of Search Engine Optimization (SEO) in this generation. Articles are written for various purposes, be it commercial or critical and crucial, but its beauty...",c62829fe6a97b6bcf1fb07356edf6761,female,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,4,3
1: Not Confident. You were unsure or found the text ambiguous,,3: Neutral,We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman.,2904,Male,PASTEL,6627e1b9434a2e718ed099c2,,I agree,3,1
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,5: Very Masculine,"I've been down the trail of trying to gain weight for decades. I've tried lots of things and now have learned a lot. I spent years just blindly while using the next 'big' thing. Giant mistake. I never did all harm but I did waste a lot of cash, time and got rather frustrated. What I did establish...",b09c6d4a1eb7ed580f98ebcd86a0aa89,female,PAN13-EN,6627e1b9434a2e718ed099c2,,I agree,5,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,The visit to the temple ruins was long. The view from the top of the temple was amazing. People visit the temple a lot The hike up here was quite a workout and made me realize I need to get more in shape. We traveled mid-way up the steps until I had to stop to rest.,9372,Female,PASTEL,6627e1b9434a2e718ed099c2,,I agree,4,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,4: Somewhat Masculine,I had a good time with my friends I enjoyed hanging with my amigos We created gangs within our friends group My friend loves dogs All of my friends were happy that day,26966,Male,PASTEL,6627e1b9434a2e718ed099c2,,I agree,4,2
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,"The hearts are being cut out for a valentine's day document The white document is nice and perfect. The hearts tear easily, so one must be careful. On the reverse, the heart is white and pink. This is the perfect gift to throw for a valentine's day party.",27883,Male,PASTEL,6627e1b9434a2e718ed099c2,,I agree,3,2
1: Not Confident. You were unsure or found the text ambiguous,,2: Somewhat Feminine,There was a huge freeway where many people were driving. One person was sick so he got out of his car to stretch his legs. All the cars were stopped and people started taking pictures of him. Others sat down with him to take pictures. People were so excited they decided to start laying down in the middle of the freeway.,10003,Male,PASTEL,6627e1b9434a2e718ed099c2,,I agree,2,1
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"... I don't know when I'll be back again...' Ok, yeah, actually I do. I'll be back late Monday night, but let's not spoil my good mood. I'm in a New York state of mind today and so not motivated to write much here. If you're looking for something to read, go check out  CHUD.com's awesome review o...",3925061,female,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"I thought if I list out everything that's buzzing around my head it might help! Then again, there's so much I doubt I'll ever manage it.... 'If learning involves the use of ICT, it's e-learning' (Dfes UK) Can the desired learning outcomes drive the technology? Or will the 'imposed' technology dri...",3712430,male,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,So YEAH!!! We were able to purchase the big kit for my hostess...so she can get started being a Passion Parties Consultant and doing what I am in about a week. She already has parties lined up. I'm so excited for her. The party went really well and was tons of fun. :-) I stuck the Glow Boy to the...,4208244,female,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,1,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"PE confuses the s*&%$ out of me, one weekend its rocking and one its like a one-horse town, I've tried to figure out a pattern of when the fun happens but nope I've failed miserably. its funny cause I'm born and bred here",6691a7d4760f14982c9b46a08f44c5f9,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"Last week I wandered around the city and got lost. I couldn't remember the street I parked on. I walked for an hour then I stopped for a break. I finally remembered I parked in the parking garage. When I finally found my car, it was rush hour.",22870,Female,PASTEL,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"The language has a male tone because to the link with riders and technical gear, but the writing style is a little imprecise, making interpretation more difficult.",4: Somewhat Masculine,"Helmet speaker is a sort of monster cable, monsters beats, monster cable that is mainly specially designed for riders, as alternative to earbud speakers. It is more liberty although working with the wi-fi headphone, with the growth of technological innovation, wireless technologies acquiring matu...",8619ceda0553debdbd03c4128b4572ce,male,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,If you want to succeed in the world must make your own opportunities as you go on. The man who waits for some seventh wave to toss him on dry land will find that the seventh wave is a long time a coming. You can commit no greater folly than to sit by the roadside until some one comes along and in...,5d1b1c9f5e4c45ceb34b1846eaf1bcbb,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,5,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"It feels more like a family or group excursion than about gendered characteristics, so I'd put it in the center.",3: Neutral,Our van has taken us all over. On one trip we went to the coast. There were ships in the water! And the water was so clear that we could see the bottom. Our parking spot was the best.,5186,Male,PASTEL,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"Well, we had a first this morning... Maitlyn totally enjoyed swim lessons! She didn't complain one bit, did everything she was asked and even had fun! One of the things she always complained about was the kickboard. Today, as she was kicking across the pool with the kickboard, she said to me 'I l...",3435786,male,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,3
4: Very Confident. You were very certain about your judgment with no hesitation,,2: Somewhat Feminine,This is an attention check. Please select 'Somewhat Feminine (2)' and '4: Very Confident. You were very certain about your judgment with no hesitation',1,,,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,"The truth is that playing with the wrong golf will adversely influence your game . You will surely sacrifice constancy and precision if you do not select the right golf balls for your specific game . So , in what way would you figure out which golf ball is ideal for your strength and ability ? We...",fa6d4c398d1589d5466e70e1b7509a7a,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"I just love being a recovering addict on blogspot. Ever notice how it is really Blogs-pot? Maybe that's me being me, a drug addict who sees the word pot in like everything I ever see. I smoked pot for over thirty some years like almost every day and it finally got in the way. In the way of my cra...",3500638,male,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,There were lots of food. We were ready to eat. We unwrapped the candy. The photo was an advertisement. The street was dark.,14491,Male,PASTEL,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,"One curious and true thought about using IM business tools or approaches is success will depend on the skill with which any person brings to the table.You can rattle off any number of strategies used, Credit Card Debt Settlement - that is a randomly chosen tool many people like. It is always a sm...",90969d54582724ab99dc86b8c46a0139,male,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"I wrote some poetry while I was away for the last week, I decided it was worth putting here. I'm not saying I'm the best poet in the world... As usual, it's all pessimistic but then again that's the way I am oh, and I don't like naming poetry, too hard... why shall I love but never be loved? why ...",3807999,female,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,I left for the weekends to support my uncle We had many signs about love and many other levels We talked about touching moments and treatment between individuals We had many loving signs that would remind people about violence we were talking about relationships and marriage,1131,Female,PASTEL,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"It's strange how one can wake up in a morning feeling that the day is going to be great, only to find that as each minute ticks, things slowly seem to get worse. Today is one of those days. Worse than just the average Monday feeling, I haven't felt any good until just now when I started to think ...",3953885,male,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"Welcome! Make yourself at home... it's my first post. Lol, I'm a blog virgin... well not really ). Anyway, I plan to post my goings-on in here (is that gramatical?) for the summer, and maybe even beyond that. Just to update what's been going on in my life: The job hunt continues, though not as vi...",3672974,male,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,This is an attention check. Please select 'Neutral (3)' and '2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts',2,,,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,2
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,  Toys “R” Us Putting QR Codes to Use for Christmas!  The Future Of Business To Business Marketing: Content Marketing  10 Realistic Rewards of Social Media  How Well Do You Listen and Engage With Your Customers?  Salesforce’s Do.com Aims to Torpedo Microsoft’s Collaboration Stronghold  X-ray Augm...,59fd3e7abfc87cfafa1cb588414f78a0,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,"apple itunes uninstall is most beneficial undertaken by possibly working with the ""Add / Eliminate Programs"" applet within your pc, or by utilizing a piece of application that is capable to get rid of it completely. We've located that this application is exceptionally engrained inside Windows, an...",3f25b222d9ced5b0f758ebdeb1334efc,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,4,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"I got stung by a hornet today. I cried. If I can't handle that kind of pain, how on Earth would I be able to do it?I ache for freedom yet I refuse to do it, I am not brave. I have the means to do it, but do I have the guts? No, I don't. That may be a good thing, it may not, but what can I do? mc,...",3901881,female,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,3
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,"At least as far as customer service goes. I recently ran into problems w/ both online companies. A song I downloaded from Napster would not play correctly, as in, not at all! As you have to be a premium member in order to receive phone support, I filed my report online. After a few days of not he...",4204349,male,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
4: Very Confident. You were very certain about your judgment with no hesitation,,2: Somewhat Feminine,"eBay is extremely uncomplicated to use and you can simply search your favourite designers or something as wide as ""dresses"" to assist you track down the goods that you are seeking for. You will locate a broad assortment of low cost garments on eBay ranging from things that are brand name new with...",1e463533b451d587ddc2a466090179f5,male,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,3: Neutral,What kind of life do u like to live. Do u belive our days on dis earth is nt much? And lastly who do u belive in GOD or satan,5114c364f95c6539f5c52c4e4a3ea4cc,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,The parade was full of a lot of people holding on to these floats. Some displayed their silly hats. In the parade the people held on tight to their sticks. The parade also put on a nice show for the spectators. This was definitely a hat goofy event.,10092,Male,PASTEL,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,4
1: Not Confident. You were unsure or found the text ambiguous,,5: Very Masculine,This is an attention check. Please select 'Very Masculine (5)' and '1: Not Confident. You were unsure or found the text ambiguous',3,,,64788046d0fc88f991d3847c,It was a very nice study,I agree,5,1
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,"If you are looking for   Vuitton Damier, where you can find exquisite handbags, wallet nd so much more? Here are really the most chic, stylish and excellent quality handbags available in the market today. As it is known all over the world, nearly every woman who carries a brand handbag like LV, H...",fcfed6ffa020a9c6783a7b232b8028cc,male,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,1,4
4: Very Confident. You were very certain about your judgment with no hesitation,,4: Somewhat Masculine,"Have you ever thoroughly planned out your objectives and goals for your web business? That's right if you're not setting the right goals for your online business, it's highly unlikely that you're going to see any big results coming your way. Some goals are more powerful than others, and you can u...",1e15aa4e325b756036346dff2731d72,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,4,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,We went on a majestic university visit. The walls were lined with wood and the smell was great. What a delighted day to have been ale to make it to graduation day . The photographers were really hiding my family. It was finally time to pose for more photos.,17519,Male,PASTEL,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"Florianopolis offers up a good balance of attractions, activities, leisure and sightseeing to those seeking out a vacation in southern Brazil. This beautiful city sits on an island, surrounded by atlantic waters that provide great surfing, aquatic activities and lounging on beaches along nearly t...",9d0a4a97073f6185b53cb94b442fb168,male,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,haiyo...today the maths teacher nvr come..so shiok... got 4 periods free...lolx...hmm..heard tat i'll be representing my cca to receive some knid of shit on national day celebrations tat day..so ma fan..duno why muz come and pick...lidat later still muz come back for rehearsal...zhen shi de..yeah...,3834464,female,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,2: Somewhat Feminine,Watching birds out her window was their grandma's favorite past time. They watched them too in her memory. They later brought flowers to her grave. Aunt Cheryl does not know how to use a camera correctly. She still tried to take pictures of the family though.,21875,Female,PASTEL,64788046d0fc88f991d3847c,It was a very nice study,I agree,2,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,"hey everyone! wow....this warm weather is gettin the parties started...jay, u know what im talkin bout haha...never again...well not for a while! I gots a pool!! lots of fun, but is chris welty leans on the side one more time, hes kickin his 'muscular' ass kicked!! hahahaha long walks to starbuck...",3474820,female,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,"The text has a thoughtful, spiritual tone that is balanced—not particularly soft/emotional (feminine) or pragmatic/forceful (masculine).",3: Neutral,In art life is giving out of imagination. Same goes to reality you give it life when your imaginations start to manifest.With the forces in life only the pure minds are put to the test and pass despite the negative energies in floatation when you work with Jesus christ and God.,ef5b90c05992e18554be817031b376b,female,PAN13-EN,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,"This sentence feels like a mash-up of feminine-coded emotional tone and masculine-coded sports culture, keeping it in the center.",3: Neutral,complete solitude as far-off voices mingle with shrill cries of gulls Copyright 06/11/2004 Therese 'Parpar' BaricI saw the look on her face when he told her to SHUT UP The tears straining behind her eyes As she gazed steadfastly at the TV The Lightning won Bringing back memories of 1961 another t...,3546815,female,BLOG,64788046d0fc88f991d3847c,It was a very nice study,I agree,3,3
