confidence,comments,style,texts,text_id,label,data,p_id,feedback,consent,style_score,confidence_score
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"when i woke up, i felt like ass. i feel drained and sick and sleep deprived. i couldn't even move my neck. i still can't.i had eggs for breakfast but have yet to have the time to read the south beach book. i got home from work after 1 a.m. and woke up early to write articles. i'll probably be at ...",765488,male,BLOG,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,We visited the park. The statues were abstract. The subject of the statues is up to interpretation. The figures were there. We deciphered what the statues meant.,9477,Male,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,2,3
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,3: Neutral,This is an attention check. Please select 'Neutral (3)' and '2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts',2,,,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,2
2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts,,2: Somewhat Feminine,"Peru has a lot of cool traditions. Jenny wanted to see all of them, starting with seeing the alpacas. She watched local bands. She ate the local food. She hiked the mountains to get a better view of Peru.",4390,Female,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,2,2
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,"TRAVEL MACHU PICCHU PERU Welcome to ""Peru Incas Country"", Tour operator specially in Cusco and Peru. The company was create in 1997 by an enterprising women. Since that time we have been operating a different tours in the historic capital of the Inca Empire. Specialist in Adventure tours: Inka Tr...",9f0ba9da10504bf6cd3cd0a05722c5b2,male,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,1,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"hi friends,,,,this is akhil dimrii,,,(akhiii),,,,,i am a studnt of gradutation,,,i am doing bsc it ,,,,,i am new in pan.networld,,,hopee u alll ar with mee,,,,",7c9ee6195a02ee2685f5b06e32f8eaf2,female,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,5: Very Masculine,"Some industries absolutely must use mobile marketing to survive, but using it well can be difficult. There are such a variety of options available that you must educate yourself to be fully able to choose the right options. Here are some excellent tips for successful mobile marketing techniques.A...",8e5aae42da57679eccd5806bb976ddba,male,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,5,4
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,My daughter was in a fabulous play last night about a pageant. There were many kids involved in the production. Many of the kids were getting the sets ready for each act. Plenty of singing occurred throughout the night. All of the girls had a really great time.,10872,Female,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,1,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"I took a stroll on the beach to clear my head. The receding tide reminded me my vacation was coming to an end and I was sad. On the Keys, I can view the houses that set on the beach. Reality is setting in that the trip went by really fast. Surprisingly the traffic wasn't too bad today.",4309,Female,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"Hi friends, just want to notify you that the acculturation excersise terminates by August 17th. As directed by His Lordship, the Rt. Rev'd Proff. Dapo F. Asaju. (Ph.d). The Bishop Theologian, and Rector. C.G.T.S. Igbein, Abeokuta......",d85d0a741b8ca9c1c45ce48f8bfd2b2e,female,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
1: Not Confident. You were unsure or found the text ambiguous,,5: Very Masculine,This is an attention check. Please select 'Very Masculine (5)' and '1: Not Confident. You were unsure or found the text ambiguous',3,,,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,5,1
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,2: Somewhat Feminine,"Everyone changes weither its good or bad, everyone goes through a dramitcic change. I change and i realized i don't like change. I lost all of my good friends over a stupid fight and now we want 2 kick each others ass. I also woke up a little, grew a little, I realized tht my life itsn't tht best...",3488128,male,BLOG,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,2,3
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"Where did we all go? Mentally, that is Somewhere we got lost Somehow we've forgotten Life takes over Everyday life Rememeber your childhood Remember your children What will they think of us? our values disappeared Somewhere we got lost... Copyright ©2004Voices of nature surround me friends I have...",3462659,female,BLOG,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,I was going to continue with my Maui trip but have decided to drop that due to the lack of interest that I have in repeating a trip that I spent mostly reading and lounging by the pool. In less that six days I leave for four weeks to go to Camp Stewart. An all boys camp (hell on Earth...) with li...,3520883,male,BLOG,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,"When Britt Reid's daddy, LA's most favored and also well respected press authority, suddenly dies he's struck an instant friendship together with his dad's assistant Kato, who is really commendable as being the most industrious amongst their staff. He has left his former directionless life in the...",15b9800f0dba08119ce776df50c59be2,male,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,1,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"As many of you know I will be traveling to Europe this summer. I will be away from July 17th thru August 1st. I will be departing Miami International Airport at 7:00 PM aboard Swiss International Airlines, flight LX065. The aircraft is an Airbus A330-200, and when I arrive I will be aboard flight...",3837751,male,BLOG,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,4: Somewhat Masculine,"I'm sure that you surely learned that creating your own music beats is hard and not cheap. If you wish to create excellent songs, you will need to own the hottest sound producing tools or ideally a complete professional studio along with the necessary equipment to get the maximum out of each and ...",cbc609115d66c6193ed22a0347ac59a4,male,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,4,3
4: Very Confident. You were very certain about your judgment with no hesitation,,4: Somewhat Masculine,"The winter was particularly brutal that year. Especially since the town was industrial, the wind seemed even more biting. The season had come on all of a sudden, when it seemed that nature was still bountiful. The sharp ice jealously safeguarded the berries from harvest. Nonetheless, the trains ran on schedule.",19597,Female,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,4,4
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,"If you have been reading up on best skin care products for women, then you could have a good understanding of what is out there on the net. Perhaps you could have worked out that not all you have discovered will apply to you. The thing about it is that you have to think about associated topics th...",beb87fdc77466cb204571a3ee94097be,male,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,1,4
3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts,,1: Very Feminine,Monday~23/08/04~Tired Out Hey ppl. Long time no write... haha. just came back from tuition... Thank goodness i didn die. We had this new relief teacher and she is kinda scary. Hehe... Guess wat. Did i tell u pips bout e guys at tuition? Ya they said tt the actual teacher went to do breakdancing.....,4245529,female,BLOG,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,1,3
4: Very Confident. You were very certain about your judgment with no hesitation,,4: Somewhat Masculine,"Manual Article Submission falls under the category of Article submission which can be safely considered as one of the most happening branches of Search Engine Optimization (SEO) in this generation. Articles are written for various purposes, be it commercial or critical and crucial, but its beauty...",c62829fe6a97b6bcf1fb07356edf6761,female,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,4,4
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,We went to see a rock concert. The fireworks were really neat. But then they started to malfuction and the stage caught on fire. The singer became blinded by them but the show must go on Then he became a woman.,2904,Male,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,1,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,"I've been down the trail of trying to gain weight for decades. I've tried lots of things and now have learned a lot. I spent years just blindly while using the next 'big' thing. Giant mistake. I never did all harm but I did waste a lot of cash, time and got rather frustrated. What I did establish...",b09c6d4a1eb7ed580f98ebcd86a0aa89,female,PAN13-EN,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,The visit to the temple ruins was long. The view from the top of the temple was amazing. People visit the temple a lot The hike up here was quite a workout and made me realize I need to get more in shape. We traveled mid-way up the steps until I had to stop to rest.,9372,Female,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,I had a good time with my friends I enjoyed hanging with my amigos We created gangs within our friends group My friend loves dogs All of my friends were happy that day,26966,Male,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
4: Very Confident. You were very certain about your judgment with no hesitation,,1: Very Feminine,"The hearts are being cut out for a valentine's day document The white document is nice and perfect. The hearts tear easily, so one must be careful. On the reverse, the heart is white and pink. This is the perfect gift to throw for a valentine's day party.",27883,Male,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,1,4
4: Very Confident. You were very certain about your judgment with no hesitation,,3: Neutral,There was a huge freeway where many people were driving. One person was sick so he got out of his car to stretch his legs. All the cars were stopped and people started taking pictures of him. Others sat down with him to take pictures. People were so excited they decided to start laying down in the middle of the freeway.,10003,Male,PASTEL,6692cb26a5fb84fd6decc317,Very bad grammar was this a bot?,I agree,3,4
